date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
2017-09-27 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,30,26.6,34,10.5,,10,18.9,72.8167,
2017-09-28 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,30.1,27.4,33,9.6,1007.2,10,18.9,72.8167,
2017-09-29 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,26,31.2,9.9,1007.2,10,18.9,72.8167,0.5
2017-09-30 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.8,25.4,33,8.3,,10,18.9,72.8167,3
2018-07-01 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,23.7,32.6,14.5,1005,10,18.9,72.8167,2
2018-07-02 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,25,30,15.3,1004.4,10,18.9,72.8167,0.5
2018-07-03 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.6,22.3,28,9.2,1004.6,10,18.9,72.8167,131.1
2018-07-04 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28,23.2,30.6,16.8,1004.5,10,18.9,72.8167,118.1
2018-07-05 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,23.6,31,16.4,1004.8,10,18.9,72.8167,42.9
2018-07-06 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.2,24.2,31.2,15.5,1004.8,10,18.9,72.8167,17
2018-07-07 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25,29,15.1,1003.7,10,18.9,72.8167,6.1
2018-07-08 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.5,22.6,28,11.6,1003.1,10,18.9,72.8167,131.1
2018-07-09 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.6,22.2,28,9.6,1002.7,10,18.9,72.8167,121.9
2018-07-10 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,22.4,28,15,1002.7,10,18.9,72.8167,183.9
2018-07-11 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,25.2,31,16.5,1002.9,10,18.9,72.8167,114
2018-07-12 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,28,30,17.9,1002.1,10,18.9,72.8167,5.1
2018-07-13 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,26,30.4,17.1,1001.4,10,18.9,72.8167,3
2018-07-14 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26,29.2,19.2,1000.7,10,18.9,72.8167,16
2018-07-15 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,25.6,29,19.8,999.3,10,18.9,72.8167,38.1
2018-07-16 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25,29,22.8,1000.2,10,18.9,72.8167,95
2018-07-17 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26,29.4,19.8,1001.4,10,18.9,72.8167,38.1
2018-07-18 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.8,31,18.5,1002.9,10,18.9,72.8167,9.9
2018-07-19 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,26.1,31.2,17.8,1003.4,10,18.9,72.8167,2
2018-07-20 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.3,29.4,16.4,1003.1,10,18.9,72.8167,5.1
2018-07-21 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,26.7,28.4,10.3,1003.8,10,18.9,72.8167,18
2018-07-22 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,27.2,28.7,11.2,1004.2,10,18.9,72.8167,0
2018-07-23 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,27.6,29.7,11.8,1003.7,10,18.9,72.8167,0
2018-07-24 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.4,30,12.5,1004.9,10,18.9,72.8167,4.1
2018-07-25 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,27.6,30.2,11.6,1005.5,10,18.9,72.8167,1
2018-07-26 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.6,30,11.3,1006.2,10,18.9,72.8167,1
2018-07-27 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,27.4,30.4,12.4,1005.8,10,18.9,72.8167,1
2018-07-28 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,27.4,30.7,11.6,1005.7,10,18.9,72.8167,1
2018-07-29 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,27.9,31.1,10.2,1005.7,10,18.9,72.8167,0
2018-07-30 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,27.8,31.2,10.2,1005.3,10,18.9,72.8167,
2018-07-31 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29,27.8,30.9,10.4,1005.3,10,18.9,72.8167,0
2018-08-01 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,27.4,30.6,10.5,1006,10,18.9,72.8167,
2018-08-02 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.2,30.6,8.6,1007.3,10,18.9,72.8167,2
2018-08-03 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.9,29.9,7.4,1008.4,10,18.9,72.8167,3
2018-08-04 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,25.6,29.3,8.7,1008.2,10,18.9,72.8167,8.9
2018-08-05 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26.4,29.9,10.4,1008.2,10,18.9,72.8167,7.9
2018-08-06 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.5,30,11.7,1006.7,10,18.9,72.8167,4.1
2018-08-07 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,27.6,30.1,11.8,1004.8,10,18.9,72.8167,2
2018-08-08 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,27.4,29.4,10.7,1003.8,10,18.9,72.8167,0.8
2018-08-09 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28,27,29.7,9.2,1005.6,10,18.9,72.8167,2
2018-08-10 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.6,29.8,6.9,1007.8,10,18.9,72.8167,4.1
2018-08-11 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.7,28.9,8.4,1007,10,18.9,72.8167,15
2018-08-12 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26.8,29.1,11.1,1004.1,10,18.9,72.8167,14
2018-08-13 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26.2,28.8,12.2,1002.7,10,18.9,72.8167,10.9
2018-08-14 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,27.3,29.3,10.7,1003.7,10,18.9,72.8167,6.1
2018-08-15 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26,28.9,10,1003.6,10,18.9,72.8167,0.5
2018-08-16 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,26.4,27.9,11.1,1003,10,18.9,72.8167,7.1
2018-08-17 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27,26.2,27.8,12.8,1002.3,10,18.9,72.8167,10.9
2018-08-18 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,26,28.6,10.4,1003.3,10,18.9,72.8167,4.1
2018-08-19 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,26.2,28.5,9.8,1004.5,10,18.9,72.8167,7.9
2018-08-20 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,26.5,29,9,1005,10,18.9,72.8167,16
2018-08-21 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.8,25.4,27.9,8.9,1005.1,10,18.9,72.8167,5.1
2018-08-22 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.6,24.8,28,8.6,1006,10,18.9,72.8167,24.9
2018-08-23 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26,28.6,8.6,1007.1,10,18.9,72.8167,23.1
2018-08-24 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,26.2,29.2,8.5,1007.3,10,18.9,72.8167,8.9
2018-08-25 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,25.6,28.6,9.1,1006.6,10,18.9,72.8167,5.1
2018-08-26 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26.1,28.6,8.9,1005.3,10,18.9,72.8167,11.9
2018-08-27 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,25.8,28.6,6.8,1005.1,10,18.9,72.8167,8.9
2018-08-28 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.7,25.5,28.2,4.5,1005.2,10,18.9,72.8167,13
2018-08-29 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27,25.3,29,4.7,1006.7,10,18.9,72.8167,0.3
2018-08-30 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,25.9,29.2,5.8,1007.3,10,18.9,72.8167,0
2018-08-31 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26.2,30,5.5,1007.5,10,18.9,72.8167,7.1
2018-09-01 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.3,29.8,5.9,1008.3,10,18.9,72.8167,2
2018-09-02 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26.3,29.5,7.6,1008.5,10,18.9,72.8167,16
2018-09-03 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.2,29.6,7.9,1008.5,10,18.9,72.8167,3
2018-09-04 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.1,29.8,7,1009.4,10,18.9,72.8167,5.1
2018-09-05 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.1,29.7,7,1009.3,10,18.9,72.8167,0
2018-09-06 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,25.9,30,6.6,1008.4,10,18.9,72.8167,0.8
2018-09-07 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.7,30.2,5.2,1008.1,10,18.9,72.8167,0
2018-09-08 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.1,30.4,4.8,1008.2,10,18.9,72.8167,1
2018-09-09 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.1,30.9,4.3,1008.9,10,18.9,72.8167,0.5
2018-09-10 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.9,30.7,3.4,1011.2,10,18.9,72.8167,7.9
2018-09-11 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.2,30.6,3.3,1012.2,10,18.9,72.8167,0
2018-09-12 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25.2,30.6,3.1,1011,10,18.9,72.8167,2
2018-09-13 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25.1,30.6,3.2,1009.5,10,18.9,72.8167,0
2018-09-14 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25.2,30.5,2.9,1009.5,10,18.9,72.8167,8.9
2018-09-15 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.9,30.4,3,1010.3,10,18.9,72.8167,0.5
2018-09-16 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,25.3,30.6,3.6,1009.5,10,18.9,72.8167,1
2018-09-17 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,25.4,30.8,3.8,1008.5,10,18.9,72.8167,0
2018-09-18 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,25.5,30.7,3.5,1008.7,10,18.9,72.8167,
2018-09-19 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,25.2,29.9,3.9,1008.8,10,18.9,72.8167,8.9
2018-09-20 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,25.3,30,4.4,1006.8,10,18.9,72.8167,0
2018-09-21 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28,25.9,30.1,4.6,1005.7,10,18.9,72.8167,2
2018-09-22 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26.3,30.2,5.4,1007,10,18.9,72.8167,0.3
2018-09-23 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,26.5,30.7,4.8,1010.2,10,18.9,72.8167,0
2018-09-24 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.9,31,3.1,1011.2,10,18.9,72.8167,0
2018-09-25 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.8,31.4,3,1010.7,10,18.9,72.8167,
2018-09-26 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.4,32.1,3.2,1009.2,10,18.9,72.8167,
2018-09-27 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,25.4,32.5,3.1,1008.4,10,18.9,72.8167,
2018-09-28 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.8,32.9,2.4,1008.7,10,18.9,72.8167,7.1
2018-09-29 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29,25,33.5,2.5,1009.4,10,18.9,72.8167,4.1
2018-09-30 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,25.9,33.8,2.4,1009.1,10,18.9,72.8167,0
2019-07-01 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25,29.3,5.9,1002.9,10,18.9,72.8167,91.9
2019-07-02 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,25,28.4,4.5,1003.1,10,18.9,72.8167,374.9
2019-07-03 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26.4,28.2,8.7,1003.4,10,18.9,72.8167,34
2019-07-04 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26.6,29.7,5.9,1003.2,10,18.9,72.8167,4.1
2019-07-05 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28,27.2,29.2,8.7,1002.1,10,18.9,72.8167,23.1
2019-07-06 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,27.3,28.5,11.4,1001.4,10,18.9,72.8167,78
2019-07-07 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,27.3,29.5,12.4,1002,10,18.9,72.8167,40.9
2019-07-08 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.8,29.4,12.5,1003.5,10,18.9,72.8167,31
2019-07-09 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,27.7,29.9,13.2,1003.1,10,18.9,72.8167,130
2019-07-10 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.9,29.2,11,1003.2,10,18.9,72.8167,7.1
2019-07-11 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.8,29.8,10.5,1005.1,10,18.9,72.8167,50
2019-07-12 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,27.5,30.2,10.5,1006.4,10,18.9,72.8167,24.9
2019-07-13 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29,27.5,31,8.4,1007.4,10,18.9,72.8167,4.1
2019-07-14 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,27.6,30.8,7.7,1007.2,10,18.9,72.8167,10.9
2019-07-15 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29,27.7,30.6,8.2,1006,10,18.9,72.8167,3
2019-07-16 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,27.7,31,7.8,1006.2,10,18.9,72.8167,3
2019-07-17 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29,27.6,31,6.2,1006.5,10,18.9,72.8167,4.1
2019-07-18 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,27.4,31.8,5,1005,10,18.9,72.8167,7.1
2019-07-19 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,27.4,32,3.3,1003.2,10,18.9,72.8167,2
2019-07-20 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.3,30,1.8,1002.2,10,18.9,72.8167,0.3
2019-07-21 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,26.7,31.2,2.4,1001,10,18.9,72.8167,6.1
2019-07-22 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,26.8,31,4.4,1000.3,10,18.9,72.8167,16
2019-07-23 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.1,30.2,6.1,1001.2,10,18.9,72.8167,0
2019-07-24 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,26.4,29,6,1003.2,10,18.9,72.8167,84.1
2019-07-25 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,26.8,28.5,7.4,1005.8,10,18.9,72.8167,38.1
2019-07-26 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26.8,29,9.4,1005.2,10,18.9,72.8167,43.9
2019-07-27 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,27,28.2,11.6,1004.7,10,18.9,72.8167,218.9
2019-07-28 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,27.2,28.6,12.1,1004.9,10,18.9,72.8167,27.9
2019-07-29 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,26.9,28.6,12.3,1004.2,10,18.9,72.8167,0.5
2019-07-30 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,25.6,28.2,13,1004.9,10,18.9,72.8167,39.1
2019-07-31 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,26.6,28.4,13.8,1006.1,10,18.9,72.8167,65
2019-08-01 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.6,29.4,12.7,1005.8,10,18.9,72.8167,13
2019-08-02 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,26.7,28.3,14.8,1004.6,10,18.9,72.8167,42.9
2019-08-03 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.7,26.2,27.3,16.8,1003.8,10,18.9,72.8167,134.1
2019-08-04 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.6,26.2,27.4,15.4,1003.1,10,18.9,72.8167,0
2019-08-05 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,27,28.4,15,1002.5,10,18.9,72.8167,62
2019-08-06 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,27.1,29.2,13.8,1002.3,10,18.9,72.8167,8.9
2019-08-07 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,27,28.3,14.5,1001.4,10,18.9,72.8167,7.9
2019-08-08 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,27.7,28.8,14.8,1000.3,10,18.9,72.8167,1
2019-08-09 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,27.7,28.6,16.1,1000.7,10,18.9,72.8167,4.1
2019-08-10 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,27.6,29.2,17.5,1002,10,18.9,72.8167,3
2019-08-11 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.4,30,14.8,1004,10,18.9,72.8167,5.1
2019-08-12 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,27.3,30.1,10.1,1005.3,10,18.9,72.8167,6.1
2019-08-13 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,27.2,29.6,6.4,1005.6,10,18.9,72.8167,1
2019-08-14 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26.7,29.4,5.6,1005.7,10,18.9,72.8167,3
2019-08-15 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26.6,29.3,7.7,1006.7,10,18.9,72.8167,7.9
2019-08-16 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,27.1,30.3,10.2,1006.5,10,18.9,72.8167,6.1
2019-08-17 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,27.2,30.6,10.3,1006.2,10,18.9,72.8167,5.1
2019-08-18 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,26.9,30.5,7.8,1007.4,10,18.9,72.8167,4.1
2019-08-19 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,26.7,30.6,5.6,1008.5,10,18.9,72.8167,2
2019-08-20 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,26.7,30.6,4,1008.7,10,18.9,72.8167,1
2019-08-21 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,26.8,31.4,4.1,1008,10,18.9,72.8167,6.1
2019-08-22 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.4,31.6,4.4,1007.4,10,18.9,72.8167,1
2019-08-23 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26,31,3.9,1007.4,10,18.9,72.8167,2
2019-08-24 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.4,30.6,4.1,1007.1,10,18.9,72.8167,1
2019-08-25 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26.3,30.4,3.7,1006.1,10,18.9,72.8167,10.9
2019-08-26 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26.5,30,4.2,1005.7,10,18.9,72.8167,7.1
2019-08-27 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,26.3,30.2,5.9,1005,10,18.9,72.8167,0
2019-08-28 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.4,30.5,7,1004.8,10,18.9,72.8167,6.1
2019-08-29 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.5,30.2,5.9,1005.2,10,18.9,72.8167,3
2019-08-30 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,26.4,29.4,5.4,1004.1,10,18.9,72.8167,3
2019-08-31 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,26.6,28.7,6.1,1002.6,10,18.9,72.8167,13
2019-09-01 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27,26,28.4,6.7,1003.3,10,18.9,72.8167,16
2019-09-02 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,26.1,29.1,6.8,1004.8,10,18.9,72.8167,17
2019-09-03 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.6,25.4,27.9,6.7,1004.6,10,18.9,72.8167,131.1
2019-09-04 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.1,24.8,27.1,6.2,1003.2,10,18.9,72.8167,118.1
2019-09-05 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.3,25.6,27.1,7.3,1002.5,10,18.9,72.8167,242.1
2019-09-06 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.8,26.2,27.7,10.6,1002.6,10,18.9,72.8167,45
2019-09-07 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.7,26,27.5,10.6,1002.9,10,18.9,72.8167,23.1
2019-09-08 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,26.2,27.9,10.2,1004.2,10,18.9,72.8167,119.1
2019-09-09 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,26.4,28.4,10.3,1004.4,10,18.9,72.8167,25.9
2019-09-10 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26.2,32,9.2,1003.8,10,18.9,72.8167,54.1
2019-09-11 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26.4,29.5,8,1006.3,10,18.9,72.8167,7.1
2019-09-12 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26.4,28.6,6.9,1008.2,10,18.9,72.8167,5.1
2019-09-13 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,26.4,28.4,6.2,1008.6,10,18.9,72.8167,40.9
2019-09-14 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,26.2,29,5.6,1008.5,10,18.9,72.8167,23.1
2019-09-15 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26,28.8,4.4,1008.9,10,18.9,72.8167,31
2019-09-16 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,26,28.9,4.1,1008.2,10,18.9,72.8167,8.9
2019-09-17 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,26.1,29.1,3.6,1007.1,10,18.9,72.8167,5.1
2019-09-18 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,25.7,28.8,2.5,1006.9,10,18.9,72.8167,7.9
2019-09-19 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,26,28.4,2.5,1005.5,10,18.9,72.8167,69.1
2019-09-20 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,25.2,30.3,8,1005.3,10,18.9,72.8167,3
2019-09-21 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.5,30.8,10.9,1005.2,10,18.9,72.8167,55.1
2019-09-22 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.9,31.9,10.4,1006.6,10,18.9,72.8167,0.8
2019-09-23 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,26.1,31.4,5.7,1008.4,10,18.9,72.8167,0
2019-09-24 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26,30.5,2.4,1008.1,10,18.9,72.8167,0.5
2019-09-25 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,25.2,29.7,2.8,1007.1,10,18.9,72.8167,30
2019-09-26 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,26,30.1,6.2,1008.3,10,18.9,72.8167,1
2019-09-27 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,24.4,29.6,9,1011.2,10,18.9,72.8167,29
2019-09-28 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,25.6,30.5,8.3,1011.3,10,18.9,72.8167,1
